GeneID	log2(FC)
FBgn0030884	0.585636597143563
FBgn0033458	0.681575660709795
FBgn0033302	-0.305995143701149
FBgn0031973	-0.305511251959888
FBgn0034523	0.421577322835156
FBgn0020249	0.326235926741295
FBgn0030685	-0.291331216820133
FBgn0002945	-0.668234420981813
FBgn0030960	-0.41410463809291
FBgn0038349	-0.322231095018739
FBgn0026418	-0.251281925909385
FBgn0086253	0.330640508797684
FBgn0030485	0.43216734183665
FBgn0053181	-0.462234058894299
FBgn0004687	-0.261769351488533
FBgn0063923	-0.501285707344029
FBgn0026323	-0.298596769953598
FBgn0031220	0.278928141248827
FBgn0036354	-0.343457914616839
FBgn0035262	-0.44616519011986
FBgn0040765	0.385968515507996
FBgn0026409	-0.316826093584611
FBgn0260746	0.350871367081796
FBgn0034644	-0.318613540212806
FBgn0004456	-0.289581964252381
FBgn0031990	-0.276220137502104
FBgn0039094	-0.681677763414464
FBgn0038453	0.301807746639954
FBgn0035769	-0.326980334407739
FBgn0031968	0.573279625009691
FBgn0085334	-0.68004898693895
FBgn0026143	-0.393184455382257
FBgn0031097	-0.53886737029229
FBgn0035295	0.335129635026591
FBgn0020633	0.381204468349382
FBgn0010551	0.271250245561622
FBgn0030051	0.663984817668952
FBgn0004066	0.331609337598386
FBgn0036702	0.251213041493137
FBgn0004865	-0.59454675214856
FBgn0038484	-0.678228403730526
FBgn0014141	-0.373472555996684
FBgn0011659	-0.328152128587823
FBgn0035287	-0.606935767036604
FBgn0028399	-0.303545770919742
FBgn0261283	-0.277936215239889
FBgn0033204	-0.377917047790444
FBgn0030077	-0.371907478253633
FBgn0026380	0.315352193778967
FBgn0034139	0.665475539595219
FBgn0030403	-0.307783907320892
FBgn0031304	-0.279702623226616
FBgn0033032	0.38567180807941
FBgn0016754	-0.325565467407164
FBgn0034643	-0.284285137843921
FBgn0062978	-0.673460029824281
FBgn0053056	-0.420713862110882
FBgn0028690	0.256666292855671
FBgn0060296	0.536914800673332
FBgn0034390	0.589794980235644
FBgn0016032	0.434774525571924
FBgn0040373	0.556567272035507
FBgn0031540	-0.432379395328901
FBgn0030588	0.473446095406784
FBgn0031048	0.330699314144505
FBgn0020545	-0.303736271244628
FBgn0034418	0.274554880101753
FBgn0025390	0.529165897830752
FBgn0261931	0.298749699895446
FBgn0032805	0.475769794729153
FBgn0004870	0.548933592593086
FBgn0025571	-0.273282059596557
FBgn0030412	-0.285762491189314
FBgn0261053	0.525957330540967
FBgn0036893	0.442963995104993
FBgn0264699	0.632251558047756
FBgn0085450	-0.391725260210372
FBgn0036101	-0.439699435758924
FBgn0034447	-0.306148299419971
FBgn0263200	-0.324381847742518
FBgn0004133	-0.293194104906526
FBgn0250732	-0.289486704252521
FBgn0003575	-0.315040637801269
FBgn0260632	-0.280512749961831
FBgn0261789	0.30355279090914
FBgn0039467	-0.329850679343376
FBgn0036199	-0.334206332869262
FBgn0035167	0.554686126674262
FBgn0250757	0.561274897920069
FBgn0000244	-0.374455705731844
FBgn0035204	-0.331288653705866
FBgn0037757	0.295519436476207
FBgn0011236	-0.308520940269922
FBgn0040070	0.297759357141065
FBgn0017551	0.384517024657194
FBgn0030612	-0.4269195386765
FBgn0265523	-0.34411006095798
FBgn0029895	0.531270041796237
FBgn0262945	0.578665730394738
FBgn0030243	-0.279491155212166
FBgn0261989	0.64139084293288
FBgn0259228	-0.27061929025807
FBgn0039385	0.297265382833877
FBgn0000547	0.440610941330557
FBgn0002773	-0.632031548445688
FBgn0038145	-0.26874869976632
FBgn0083983	0.547322279317733
FBgn0033541	0.650699600587383
FBgn0035023	-0.331842149036123
FBgn0034417	-0.433656713380833
FBgn0032202	-0.410952203388441
FBgn0020887	-0.297755265905221
FBgn0263197	-0.270075687967205
FBgn0260768	0.438625954901023
FBgn0052251	-0.387709529551631
FBgn0010909	-0.261445742759445
FBgn0033663	0.241919839356841
FBgn0041171	-0.257693717440683
FBgn0003308	-0.440702197812516
FBgn0032603	-0.409211344697207
FBgn0027550	-0.411911074159641
FBgn0035267	0.633994632880157
FBgn0004597	0.385613952975843
FBgn0033357	0.34462023127599
